/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/MockService.legacy.ts: line 1259, col 15, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalCreateService.ts: line 23, col 3, Warning - 'getFieldSuggestions' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalCreateService.ts: line 267, col 55, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalDeleteService.ts: line 16, col 3, Warning - 'getCompanyDetails' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalDeleteService.ts: line 19, col 22, Warning - 'getListDetails' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalDeleteService.ts: line 22, col 3, Warning - 'getObjectRecord' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalDeleteService.ts: line 26, col 10, Warning - 'getPersonDetails' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalDeleteService.ts: line 37, col 27, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalDeleteService.ts: line 129, col 24, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalDeleteService.ts: line 154, col 24, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalDeleteService.ts: line 184, col 24, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalDeleteService.ts: line 195, col 25, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalDeleteService.ts: line 195, col 40, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalDeleteService.ts: line 225, col 9, Warning - Unexpected lexical declaration in case block. (no-case-declarations)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 15, col 3, Warning - 'AttioAttribute' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 17, col 3, Warning - 'UnknownRecord' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 22, col 3, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 469, col 37, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 578, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 671, col 43, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 673, col 32, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 698, col 31, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 711, col 24, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 923, col 58, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 932, col 45, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 940, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 944, col 49, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 950, col 21, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalMetadataService.ts: line 965, col 37, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 30, col 10, Warning - 'toMcpResult' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 30, col 23, Warning - 'HttpResponse' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 223, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 240, col 38, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 241, col 37, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 244, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 346, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 428, col 22, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 432, col 17, Warning - Empty block statement. (no-empty)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 471, col 21, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 528, col 21, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 650, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 650, col 55, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalRetrievalService.ts: line 651, col 33, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalSearchService.ts: line 17, col 17, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalSearchService.ts: line 28, col 3, Warning - 'FilterValidationError' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalSearchService.ts: line 47, col 10, Warning - 'assertNoMockInE2E' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalSearchService.ts: line 58, col 10, Warning - 'shouldUseMockData' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalSearchService.ts: line 62, col 14, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalSearchService.ts: line 62, col 41, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalSearchService.ts: line 901, col 5, Warning - '_resource_type' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalSearchService.ts: line 902, col 5, Warning - '_partialQuery' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 10, col 23, Warning - 'AttioTask' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 15, col 10, Warning - 'FilterValidationError' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 20, col 10, Warning - 'UniversalUtilityService' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 27, col 3, Warning - 'getFieldSuggestions' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 37, col 10, Warning - 'applyDealDefaultsWithValidation' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 40, col 10, Warning - 'updateCompany' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 41, col 10, Warning - 'updateList' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 42, col 10, Warning - 'updatePerson' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 43, col 10, Warning - 'updateObjectRecord' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 46, col 10, Warning - 'getCompanyDetails' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 47, col 10, Warning - 'getListDetails' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 48, col 10, Warning - 'getPersonDetails' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 49, col 10, Warning - 'getObjectRecord' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 50, col 10, Warning - 'getTask' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 56, col 16, Warning - 'updateTaskWithMockSupport' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 172, col 32, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 215, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUpdateService.ts: line 220, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUtilityService.ts: line 88, col 35, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/UniversalUtilityService.ts: line 139, col 22, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/CreateValidation.ts: line 40, col 35, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/CreateValidation.ts: line 41, col 33, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/CreateValidation.ts: line 44, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/CreateValidation.ts: line 44, col 52, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/CreateValidation.ts: line 45, col 37, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/CreateValidation.ts: line 47, col 26, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/CreateValidation.ts: line 47, col 55, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/CreateValidation.ts: line 48, col 34, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/CreateValidation.ts: line 49, col 38, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/CreateValidation.ts: line 50, col 49, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/CreateValidation.ts: line 51, col 36, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/attio-create.service.ts: line 55, col 23, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/attio-create.service.ts: line 56, col 28, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/attio-create.service.ts: line 57, col 23, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/attio-create.service.ts: line 172, col 15, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/base-creator.ts: line 54, col 70, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/base-creator.ts: line 66, col 15, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/base-creator.ts: line 85, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/base-creator.ts: line 85, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/base-creator.ts: line 106, col 36, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/base-creator.ts: line 106, col 51, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/base-creator.ts: line 106, col 57, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/base-creator.ts: line 123, col 5, Warning - 'normalizedInput' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/base-creator.ts: line 124, col 14, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/base-creator.ts: line 254, col 15, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 111, col 37, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 112, col 47, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 117, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 172, col 14, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 252, col 15, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 269, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 269, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 280, col 47, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 280, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 287, col 47, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 287, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/company-creator.ts: line 295, col 13, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/note-creator.ts: line 34, col 23, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/note-creator.ts: line 35, col 32, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/note-creator.ts: line 61, col 14, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/note-creator.ts: line 121, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/note-creator.ts: line 174, col 14, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 69, col 44, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 71, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 76, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 100, col 14, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 173, col 14, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 229, col 15, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 245, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 245, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 256, col 47, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 256, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 263, col 47, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 263, col 53, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 271, col 13, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/person-creator.ts: line 278, col 7, Error - Unexpected console statement. Only these console methods are allowed: warn, error. (no-console)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/task-creator.ts: line 11, col 10, Warning - 'convertTaskToAttioRecord' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/task-creator.ts: line 22, col 23, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/task-creator.ts: line 23, col 28, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/task-creator.ts: line 61, col 22, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/task-creator.ts: line 101, col 49, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/task-creator.ts: line 103, col 25, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/task-creator.ts: line 105, col 22, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/task-creator.ts: line 107, col 15, Warning - Empty block statement. (no-empty)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/task-creator.ts: line 110, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/task-creator.ts: line 115, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/task-creator.ts: line 147, col 14, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/types.ts: line 16, col 11, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/types.ts: line 18, col 54, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/creators/types.ts: line 20, col 57, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/data-normalizers.ts: line 221, col 16, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/data-normalizers.ts: line 222, col 3, Warning - 'originalInput' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/data-normalizers.ts: line 226, col 33, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/data-normalizers.ts: line 234, col 43, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/data-normalizers.ts: line 236, col 34, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/data-normalizers.ts: line 237, col 36, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/data-normalizers.ts: line 239, col 41, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/data-normalizers.ts: line 241, col 37, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/data-normalizers.ts: line 247, col 37, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/data-normalizers.ts: line 249, col 12, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/data-normalizers.ts: line 284, col 12, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/mock-create.service.ts: line 13, col 3, Warning - 'isRecord' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/mock-create.service.ts: line 18, col 10, Warning - 'debug' is defined but never used. (@typescript-eslint/no-unused-vars)
/Users/kesslerio/GDrive/Projects/attio-mcp-server/src/services/create/mock-create.service.ts: line 89, col 34, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
